Session ID,Timestamp,Item ID,Price,Quantity
281436,2014-04-02T13:32:15.754Z,214560187,1570,1
209463,2014-04-02T15:40:14.836Z,214826705,2092,1
209463,2014-04-02T15:40:14.840Z,214833577,2092,1
209463,2014-04-02T15:40:14.856Z,214833575,2092,1
209463,2014-04-02T15:40:14.883Z,214819393,1570,1
209461,2014-04-05T13:48:31.697Z,214702907,1046,1
209461,2014-04-05T13:48:31.709Z,214538484,1046,1
209461,2014-04-05T13:48:31.716Z,214537541,837,1
209456,2014-04-03T12:10:02.491Z,214753507,575,1
139577,2014-04-04T19:33:06.323Z,214820402,418,1
139577,2014-04-04T19:33:06.324Z,214684843,627,1
139577,2014-04-04T19:33:06.332Z,214819380,1046,1
139577,2014-04-04T19:33:06.334Z,214687895,3141,2
139577,2014-04-04T19:33:06.347Z,214577062,2617,1
139577,2014-04-04T19:33:06.349Z,214819760,627,1
139576,2014-04-05T23:13:49.414Z,214829312,6282,1
421157,2014-04-06T19:34:48.278Z,214821290,1046,8
281386,2014-04-03T16:58:32.114Z,214821290,1046,6
281386,2014-04-03T16:58:32.120Z,214826801,523,1
1834,2014-04-06T18:45:20.204Z,214839313,4188,1
1834,2014-04-06T18:45:20.231Z,214839999,523,1
209453,2014-04-03T18:05:39.820Z,214826891,1046,1
209453,2014-04-03T18:05:39.936Z,214717507,1360,3
491058,2014-04-07T11:51:31.939Z,214826803,4188,1
491021,2014-04-01T16:24:05.307Z,214717620,2303,1
1821,2014-04-04T13:03:52.524Z,214718197,3141,1
70683,2014-04-07T12:32:05.200Z,214534280,7852,1
491019,2014-04-03T15:56:34.097Z,214826702,837,1
491019,2014-04-03T15:56:34.105Z,214556561,889,2
209437,2014-04-06T09:39:08.325Z,214714717,1360,2
139544,2014-04-06T11:22:40.405Z,214820237,523,1
139544,2014-04-06T11:22:40.422Z,214839909,9424,1
139544,2014-04-06T11:22:40.426Z,214820192,1570,1
139544,2014-04-06T11:22:40.454Z,214826608,313,1
1812,2014-04-02T11:25:12.163Z,214826810,1046,2
491008,2014-04-05T20:01:41.604Z,214821277,1046,6
70677,2014-04-02T11:56:37.661Z,214696434,31311,1
491009,2014-04-05T17:34:31.332Z,214537520,1465,1
491009,2014-04-05T17:34:31.428Z,214664919,732,1
491009,2014-04-05T17:34:31.568Z,214826625,732,1
70676,2014-04-05T09:18:43.648Z,214826606,941,2
70676,2014-04-05T09:18:43.650Z,214826606,941,1
350223,2014-04-04T21:33:27.177Z,214820454,523,1
350223,2014-04-04T21:33:27.185Z,214821392,418,1
350223,2014-04-04T21:33:27.188Z,214819577,627,1
350223,2014-04-04T21:33:27.195Z,214821020,732,1
350223,2014-04-04T21:33:27.201Z,214819547,418,1
350223,2014-04-04T21:33:27.208Z,214674568,4188,1
350223,2014-04-04T21:33:27.242Z,214551890,4502,1
350223,2014-04-04T21:33:27.244Z,214538439,1883,1
350223,2014-04-04T21:33:27.252Z,214832552,1046,1
421147,2014-04-04T12:24:49.117Z,214832559,2092,1
350228,2014-04-04T19:27:23.891Z,214821277,1046,6
209416,2014-04-05T19:49:54.107Z,214829285,837,3
2033,2014-04-07T16:18:01.791Z,214748338,3350,1
491237,2014-04-04T07:00:51.543Z,214833782,8375,1
70896,2014-04-06T10:34:51.793Z,214826801,523,2
70896,2014-04-06T10:34:51.805Z,214826700,418,2
70896,2014-04-06T10:34:51.814Z,214832552,1046,1
281569,2014-04-02T14:53:02.097Z,214826955,1360,2
281569,2014-04-02T14:53:02.165Z,214826606,941,1
281569,2014-04-02T14:53:02.230Z,214835042,2092,1
281569,2014-04-02T14:53:02.269Z,214826627,523,1
491242,2014-04-02T15:49:44.050Z,214832730,44925,1
70911,2014-04-05T22:28:17.733Z,214826955,1360,2
70911,2014-04-05T22:28:17.737Z,214826627,523,2
70911,2014-04-05T22:28:17.742Z,214680369,5235,2
139767,2014-04-03T17:43:59.072Z,214709792,13509,1
70909,2014-04-06T20:19:08.726Z,214826897,5235,1
139757,2014-04-06T14:48:56.440Z,214821020,732,1
139757,2014-04-06T14:48:56.489Z,214819740,732,2
139757,2014-04-06T14:48:56.536Z,214826998,837,1
139757,2014-04-06T14:48:56.584Z,214601017,7224,2
139757,2014-04-06T14:48:56.585Z,214826837,627,1
139757,2014-04-06T14:48:56.622Z,214821300,732,1
139757,2014-04-06T14:48:56.630Z,214691477,1988,1
139757,2014-04-06T14:48:56.630Z,214718398,1465,2
139757,2014-04-06T14:48:56.658Z,214843895,675,1
139757,2014-04-06T14:48:56.664Z,214843397,1036,1
139757,2014-04-06T14:48:56.670Z,214748282,376,1
139757,2014-04-06T14:48:56.674Z,214843957,884,2
139757,2014-04-06T14:48:56.678Z,214819376,418,1
139757,2014-04-06T14:48:56.682Z,214843899,805,1
350463,2014-04-01T09:11:15.344Z,214672963,15603,1
350463,2014-04-01T09:19:40.583Z,214540597,2512,2
2023,2014-04-03T20:45:48.462Z,214819796,10471,1
281599,2014-04-02T16:18:22.560Z,214838855,2303,1
491259,2014-04-04T11:55:29.076Z,214821020,732,1
491259,2014-04-04T11:55:29.155Z,214819547,418,1
491259,2014-04-04T11:55:29.293Z,214821024,1570,1
350448,2014-04-01T19:00:01.685Z,214587898,52255,1
281547,2014-04-02T18:56:05.170Z,214839647,5235,1
281547,2014-04-02T18:56:05.217Z,214839658,7328,1
491202,2014-04-02T20:09:56.029Z,214539845,26075,1
209629,2014-04-06T17:20:54.110Z,214820345,1883,1
491209,2014-04-03T18:10:04.201Z,214748338,3350,1
281536,2014-04-01T16:57:59.432Z,214753507,575,2
281536,2014-04-01T16:57:59.439Z,214748304,2303,1
281536,2014-04-01T16:57:59.443Z,214748295,2303,1
2012,2014-04-03T17:56:11.870Z,214839313,4188,1
2012,2014-04-03T17:56:11.903Z,214839995,523,1
2012,2014-04-03T17:56:11.936Z,214839999,523,1
2012,2014-04-03T17:56:11.980Z,214839997,523,1
70874,2014-04-07T16:29:44.830Z,214821290,0,0
70874,2014-04-07T16:29:44.833Z,214821277,0,0
70874,2014-04-07T16:29:44.837Z,214821285,0,0
350403,2014-04-01T09:00:28.535Z,214685786,26075,1
491219,2014-04-02T18:40:03.915Z,214821373,4188,2
421337,2014-04-07T03:26:37.826Z,214826955,1360,2
421337,2014-04-07T03:26:37.863Z,214826627,523,2
350379,2014-04-03T06:33:20.996Z,214838503,18745,1
70838,2014-04-01T18:53:25.764Z,214668590,1570,1
70837,2014-04-06T19:12:20.043Z,214835784,33406,1
70837,2014-04-06T19:12:20.108Z,214587521,16650,2
70837,2014-04-06T19:12:20.230Z,214586610,627,2
1983,2014-04-06T19:43:02.054Z,214691188,2092,1
1983,2014-04-06T19:43:02.105Z,214573582,5549,1
1983,2014-04-06T19:43:02.911Z,214573582,5549,1
1983,2014-04-06T19:43:02.930Z,214691188,2092,1
209586,2014-04-05T15:06:31.003Z,214508287,1046,1
491177,2014-04-07T08:50:24.822Z,214827017,1046,1
491177,2014-04-07T08:50:24.833Z,214748336,1046,1
1958,2014-04-05T16:21:22.816Z,214716928,1778,3
1958,2014-04-05T16:21:22.912Z,214716928,2617,2
209579,2014-04-05T16:19:08.132Z,214819412,680,2
421304,2014-04-01T10:38:15.886Z,214686086,10471,1
421304,2014-04-01T10:38:15.960Z,214546106,2512,1
139683,2014-04-07T15:00:27.299Z,214821277,0,0
350384,2014-04-01T17:37:52.914Z,214652882,18326,1
70829,2014-04-06T15:48:41.725Z,214826801,523,1
70829,2014-04-06T15:48:41.788Z,214820261,4188,2
70829,2014-04-06T15:48:41.903Z,214820233,1465,2
1962,2014-04-06T06:23:45.456Z,214827007,837,1
1962,2014-04-06T06:23:45.514Z,214827000,418,3
1962,2014-04-06T06:23:45.574Z,214826925,837,1
1962,2014-04-06T06:23:45.732Z,214827026,1046,1
1962,2014-04-06T06:23:45.737Z,214834865,523,1
1962,2014-04-06T06:23:45.763Z,214821307,198,2
1962,2014-04-06T06:23:45.771Z,214827005,627,1
139666,2014-04-06T12:32:49.817Z,214820252,6282,1
139664,2014-04-03T16:59:25.958Z,214832655,1883,2
139664,2014-04-03T16:59:26.754Z,214820255,3769,1
139656,2014-04-03T06:25:24.351Z,214716930,6282,1
139656,2014-04-03T06:25:24.394Z,214716971,2092,2
491154,2014-04-07T10:03:24.342Z,214717095,41783,1
421269,2014-04-04T17:42:23.967Z,214687642,1570,1
491161,2014-04-03T18:19:34.588Z,214821390,941,1
491161,2014-04-03T18:20:43.475Z,214821390,941,1
142996,2014-04-01T08:11:57.196Z,214716935,5759,1
72604,2014-04-02T10:59:17.826Z,214567010,2722,1
72604,2014-04-02T10:59:17.945Z,214571904,3141,1
72604,2014-04-02T11:01:40.472Z,214571904,3141,1
72604,2014-04-02T11:01:40.484Z,214567010,2722,1
487822,2014-04-02T18:12:27.749Z,214700992,7328,1
279687,2014-04-02T13:51:38.562Z,214534438,4502,1
279687,2014-04-02T13:51:38.575Z,214534430,7852,1
418436,2014-04-06T18:34:08.803Z,214826705,2092,1
212379,2014-04-02T19:38:52.794Z,214581761,2092,1
143007,2014-04-03T16:03:59.952Z,214826621,1046,1
143007,2014-04-03T16:04:00.018Z,214840483,1674,1
143007,2014-04-03T16:04:00.061Z,214821015,418,1
143007,2014-04-03T16:04:00.081Z,214819691,523,1
279692,2014-04-02T19:39:01.239Z,214821020,732,2
418434,2014-04-01T19:34:31.936Z,214717888,2092,1
418434,2014-04-01T19:34:32.011Z,214826891,1046,4
418434,2014-04-01T19:34:32.319Z,214826893,627,4
418434,2014-04-01T19:34:32.322Z,214826955,1360,2
418434,2014-04-01T19:34:32.354Z,214826829,1360,2
418434,2014-04-01T19:34:32.432Z,214826627,523,2
2184,2014-04-06T13:28:57.637Z,214826955,1360,1
2184,2014-04-06T13:28:57.679Z,214826715,732,1
2184,2014-04-06T13:28:57.765Z,214567376,1883,1
142982,2014-04-03T10:33:14.497Z,214716973,2092,2
72587,2014-04-02T15:06:47.563Z,214717888,2092,1
72587,2014-04-02T15:06:47.571Z,214821020,732,1
72587,2014-04-02T15:06:47.636Z,214819547,418,1
72587,2014-04-02T15:06:47.656Z,214821015,418,1
418457,2014-04-06T13:21:58.722Z,214826627,523,2
418457,2014-04-06T13:21:58.749Z,214826955,1360,2
487836,2014-04-03T17:17:48.298Z,214820252,6282,1
212361,2014-04-01T12:08:23.751Z,214820387,1046,1
279706,2014-04-01T06:16:58.116Z,214717888,2092,1
279706,2014-04-01T06:16:58.152Z,214819552,1046,1
487849,2014-04-01T19:25:07.791Z,214820450,4188,1
418478,2014-04-04T15:02:32.226Z,214716992,4711,1
72638,2014-04-04T13:47:57.607Z,214821277,1046,4
72633,2014-04-06T07:48:27.166Z,214839302,12462,1
72633,2014-04-06T07:48:27.190Z,214641902,8375,1
2237,2014-04-02T11:11:12.307Z,214716975,2092,2
279722,2014-04-07T11:50:38.397Z,214716926,2617,2
143037,2014-04-03T21:13:28.671Z,214684513,10471,1
143032,2014-04-01T10:11:44.336Z,214584969,3141,1
143032,2014-04-01T10:11:44.342Z,214714721,1046,1
143032,2014-04-01T10:11:45.051Z,214584969,3141,1
143032,2014-04-01T10:11:45.176Z,214714721,1046,1
350134,2014-04-04T18:15:02.132Z,214586923,1360,2
487867,2014-04-05T09:44:05.159Z,214586645,2303,2
487867,2014-04-05T09:44:31.822Z,214586645,2303,2
487867,2014-04-05T09:45:24.955Z,214586645,2303,2
72618,2014-04-03T19:40:11.984Z,214718203,1360,1
72618,2014-04-03T19:40:12.018Z,214821380,1046,4
72618,2014-04-03T19:40:12.026Z,214718216,1046,1
350131,2014-04-01T17:49:19.387Z,214716930,6177,1
350131,2014-04-01T17:49:19.415Z,214716930,4188,1
350131,2014-04-01T17:49:19.433Z,214821367,10471,1
350131,2014-04-01T17:49:19.458Z,214644339,5968,1
143017,2014-04-04T08:38:25.002Z,214717007,1778,1
143056,2014-04-05T11:26:51.327Z,214738453,2303,1
487884,2014-04-02T18:29:18.317Z,214712544,2617,1
279757,2014-04-02T22:02:45.410Z,214644958,83671,1
279758,2014-04-05T06:46:40.586Z,214839313,4188,10
2256,2014-04-05T10:54:36.452Z,214839313,4188,1
2256,2014-04-05T10:54:36.577Z,214839995,523,1
2256,2014-04-05T10:54:36.707Z,214839999,523,1
2256,2014-04-05T10:54:37.059Z,214839997,523,1
143069,2014-04-06T14:39:13.480Z,214573168,1778,3
143069,2014-04-06T14:39:17.055Z,214573168,1778,3
72663,2014-04-04T08:18:22.560Z,214587898,52255,1
487901,2014-04-04T17:16:53.522Z,214613743,9424,1
487901,2014-04-04T18:04:10.688Z,214587853,38642,1
143042,2014-04-05T12:26:08.724Z,214839313,4188,1
143042,2014-04-05T12:26:08.768Z,214833800,31311,1
72643,2014-04-04T20:45:33.045Z,214844012,826,1
72643,2014-04-04T20:45:33.078Z,214691557,732,1
72643,2014-04-04T20:45:33.128Z,214843410,1350,1
279773,2014-04-03T19:27:09.640Z,214716975,1988,4
279773,2014-04-03T19:27:09.783Z,214716975,2931,1
350171,2014-04-06T10:15:18.927Z,214839313,4188,1
350171,2014-04-06T10:16:09.264Z,214839313,4188,1
350169,2014-04-07T13:24:14.133Z,214826810,1046,1
350169,2014-04-07T13:24:14.138Z,214829310,4188,1
350169,2014-04-07T13:24:14.139Z,214533371,3141,1
350169,2014-04-07T13:24:14.142Z,214538981,4502,2
143053,2014-04-06T10:29:00.793Z,214820842,1046,4
143053,2014-04-06T10:29:00.881Z,214821298,627,1
143053,2014-04-06T10:29:00.939Z,214821272,418,1
143053,2014-04-06T10:29:21.079Z,214820842,1046,4
143053,2014-04-06T10:29:21.109Z,214821272,418,1
143053,2014-04-06T10:29:21.109Z,214821298,627,1
143053,2014-04-06T10:29:25.098Z,214820842,1046,4
143053,2014-04-06T10:29:25.098Z,214821298,627,1
143053,2014-04-06T10:29:25.099Z,214821272,418,1
350179,2014-04-01T18:43:37.874Z,214677510,41783,1
418542,2014-04-03T06:46:29.917Z,214821392,418,1
418542,2014-04-03T06:46:29.978Z,214706441,1360,1
418542,2014-04-03T06:46:30.041Z,214716225,732,1
418542,2014-04-03T06:46:30.092Z,214829737,1360,1
418542,2014-04-03T06:46:30.151Z,214716217,837,1
279789,2014-04-01T07:52:06.765Z,214834985,4392,1
279789,2014-04-01T07:52:06.807Z,214839643,3874,1
279789,2014-04-01T07:52:06.808Z,214714573,5235,1
279786,2014-04-04T13:32:18.232Z,214839313,4188,1
279786,2014-04-04T13:32:18.273Z,214829312,6282,1
279798,2014-04-05T15:37:00.155Z,214839313,4188,1
279797,2014-04-04T10:16:52.188Z,214551862,837,3
279794,2014-04-03T06:53:15.289Z,214821380,1046,3
279794,2014-04-03T06:53:15.351Z,214821380,1046,1
279794,2014-04-03T06:53:37.949Z,214821380,1046,3
279794,2014-04-03T06:53:38.220Z,214821380,1046,1
487931,2014-04-01T16:12:07.253Z,214684513,10471,1
487931,2014-04-01T16:12:07.545Z,214684513,10471,1
72674,2014-04-01T06:46:49.647Z,214716941,2198,1
72674,2014-04-01T06:46:49.650Z,214717007,2303,2
72674,2014-04-01T06:46:49.664Z,214717003,2931,2
72674,2014-04-01T06:46:49.693Z,214716977,2198,1
72674,2014-04-01T06:46:49.694Z,214717003,2408,4
350203,2014-04-05T19:36:39.044Z,214820814,2092,1
350207,2014-04-02T19:42:48.913Z,214839752,3455,1
350207,2014-04-02T19:42:48.919Z,214820942,732,2
349966,2014-04-03T07:15:52.836Z,214820261,4188,2
142878,2014-04-05T15:21:26.330Z,214743356,2303,1
2071,2014-04-06T12:18:49.430Z,214826801,523,1
2071,2014-04-06T12:18:49.601Z,214826606,941,1
2071,2014-04-06T12:18:49.712Z,214826955,1360,2
2071,2014-04-06T12:18:49.814Z,214826623,941,1
279566,2014-04-01T19:18:35.033Z,214827062,6282,1
279566,2014-04-01T19:26:46.436Z,214827062,6282,1
279566,2014-04-01T19:26:46.487Z,214690813,3141,1
349958,2014-04-07T08:35:13.649Z,214820396,732,1
349958,2014-04-07T08:35:13.652Z,214820396,732,2
349958,2014-04-07T08:35:13.658Z,214820392,627,1
349958,2014-04-07T08:35:13.670Z,214826612,523,1
418317,2014-04-05T12:54:51.565Z,214838503,18745,1
487688,2014-04-06T13:45:09.399Z,214551617,4188,1
487689,2014-04-04T08:04:13.359Z,214716971,2198,3
487694,2014-04-06T12:43:29.635Z,214596602,36547,1
2077,2014-04-02T03:41:30.810Z,214547042,2931,1
2076,2014-04-06T06:15:53.277Z,214841640,7328,1
279559,2014-04-01T10:31:24.655Z,214706147,3141,2
279559,2014-04-01T10:31:57.992Z,214706147,3141,2
212232,2014-04-07T01:32:46.969Z,214820231,1046,2
349981,2014-04-06T19:16:05.561Z,214509135,1883,1
349979,2014-04-05T11:17:51.781Z,214560354,4188,1
279583,2014-04-01T18:42:21.138Z,214552687,8375,2
418333,2014-04-07T05:01:53.517Z,214686086,10471,1
418333,2014-04-07T05:01:53.518Z,214685795,1046,1
487706,2014-04-03T17:32:08.934Z,214840483,1674,1
487706,2014-04-03T17:32:08.944Z,214645963,3141,1
349972,2014-04-01T20:15:34.517Z,214706460,10471,1
418328,2014-04-06T17:10:39.165Z,214832728,36547,1
349969,2014-04-05T11:36:14.062Z,214644650,2722,1
212229,2014-04-01T05:41:00.622Z,214601012,6701,1
212229,2014-04-01T05:41:00.627Z,214601030,3141,1
2098,2014-04-01T11:44:24.948Z,214820261,4188,1
72503,2014-04-05T10:46:12.914Z,214717003,2617,1
2103,2014-04-06T16:33:53.539Z,214826908,837,1
2103,2014-04-06T16:33:53.560Z,214717286,627,2
2103,2014-04-06T16:33:53.585Z,214826872,523,1
2103,2014-04-06T16:33:53.607Z,214826876,418,2
279599,2014-04-06T18:58:07.721Z,214821300,732,1
279599,2014-04-06T18:58:07.730Z,214827009,1046,1
2101,2014-04-02T12:02:23.433Z,214819798,4921,1
72499,2014-04-01T19:59:18.099Z,214840762,29217,1
349988,2014-04-04T15:11:36.405Z,214601040,4711,2
349988,2014-04-04T15:11:36.625Z,214832728,36547,1
142902,2014-04-04T20:00:32.628Z,214716982,2617,4
142902,2014-04-04T20:00:32.696Z,214716982,3350,2
487722,2014-04-04T12:07:33.450Z,214702886,5759,1
418348,2014-04-02T11:46:01.171Z,214725532,523,1
418348,2014-04-02T11:46:01.185Z,214744775,837,1
418348,2014-04-02T11:46:01.205Z,214819430,418,1
418348,2014-04-02T11:46:01.263Z,214800268,941,1
418348,2014-04-02T11:46:01.278Z,214820396,732,1
142898,2014-04-07T21:13:29.229Z,214691428,1778,1
142898,2014-04-07T21:13:29.240Z,214532072,3141,1
142898,2014-04-07T21:13:29.250Z,214842575,931,1
142898,2014-04-07T21:13:29.256Z,214691632,889,1
142898,2014-04-07T21:13:29.270Z,214842577,931,1
142894,2014-04-02T15:06:43.363Z,214537468,4188,1
487728,2014-04-03T12:06:09.535Z,214601027,3141,3
279608,2014-04-06T20:05:54.419Z,214819777,627,2
279608,2014-04-06T20:05:54.470Z,214718182,575,2
142888,2014-04-03T17:50:09.027Z,214601040,4711,2
279613,2014-04-05T18:40:41.410Z,214718396,1046,2
350001,2014-04-02T17:45:15.296Z,214601670,16650,1
72531,2014-04-05T19:40:50.510Z,214511072,4397,1
142936,2014-04-05T11:22:25.517Z,214839313,4188,1
350024,2014-04-02T19:38:21.131Z,214832484,135,30
350024,2014-04-02T19:39:08.160Z,214832484,135,30
142933,2014-04-06T13:02:43.906Z,214839643,3874,1
142933,2014-04-06T13:02:55.667Z,214839643,3874,1
142932,2014-04-01T10:14:10.901Z,214717003,2303,2
142932,2014-04-01T10:14:10.955Z,214716926,2408,2
142932,2014-04-01T10:14:10.992Z,214717005,1778,1
142932,2014-04-01T10:14:11.013Z,214716926,2617,2
142932,2014-04-01T10:14:11.161Z,214717007,2617,2
72542,2014-04-02T19:38:07.449Z,214821277,1046,6
418383,2014-04-02T12:54:07.444Z,214717571,3141,1
72514,2014-04-04T08:47:58.002Z,214601040,4711,1
72514,2014-04-04T08:47:58.059Z,214601042,3141,2
142921,2014-04-01T17:21:28.045Z,214840762,29217,1
418387,2014-04-04T11:30:14.321Z,214702852,6282,1
418387,2014-04-04T11:30:14.391Z,214748282,376,1
418387,2014-04-04T11:30:14.632Z,214821399,941,1
2118,2014-04-02T19:20:16.299Z,214573168,1778,1
2118,2014-04-02T19:20:16.307Z,214706147,3141,1
487764,2014-04-06T11:37:24.795Z,214826705,2092,1
418392,2014-04-04T05:13:29.167Z,214819490,5235,1
418392,2014-04-04T05:13:44.510Z,214819490,5235,1
142913,2014-04-06T09:01:41.979Z,214820383,4188,1
142913,2014-04-06T09:01:41.986Z,214826702,837,1
142913,2014-04-06T09:01:41.988Z,214826608,313,1
142913,2014-04-06T09:01:41.992Z,214821272,418,1
279636,2014-04-03T13:06:55.215Z,214640893,1360,1
72527,2014-04-07T19:57:10.390Z,214821011,2617,1
487781,2014-04-01T18:20:21.426Z,214716935,6282,1
487781,2014-04-01T18:20:21.430Z,214716975,1988,1
487781,2014-04-01T18:20:21.433Z,214716977,1988,1
350061,2014-04-04T12:04:52.249Z,214716937,2198,1
350061,2014-04-04T12:04:52.283Z,214716937,1778,2
350061,2014-04-04T12:04:52.319Z,214716977,2198,2
350061,2014-04-04T12:04:52.429Z,214826801,523,1
350061,2014-04-04T12:04:52.432Z,214716977,1778,2
350061,2014-04-04T12:04:52.456Z,214826702,837,1
418404,2014-04-04T08:05:31.724Z,214840483,1674,1
418404,2014-04-04T08:05:31.809Z,214706441,1360,1
72566,2014-04-01T19:42:37.837Z,214601197,20839,1
350063,2014-04-03T11:58:54.887Z,214832557,2092,1
72571,2014-04-06T19:57:18.196Z,214826615,732,1
72571,2014-04-06T19:57:18.207Z,214826617,627,1
72571,2014-04-06T19:57:18.221Z,214826612,523,1
72571,2014-04-06T19:57:18.580Z,214826615,732,1
72571,2014-04-06T19:57:18.688Z,214826617,627,1
72571,2014-04-06T19:57:18.698Z,214826612,523,1
350054,2014-04-06T09:54:42.931Z,214827005,627,1
350054,2014-04-06T09:54:43.111Z,214834865,523,1
350054,2014-04-06T09:54:43.182Z,214827000,418,1
350054,2014-04-06T09:54:43.275Z,214828987,313,1
2168,2014-04-05T13:32:07.210Z,214821277,1046,4
72574,2014-04-06T17:25:42.519Z,214842433,889,4
72574,2014-04-06T17:25:42.560Z,214843905,826,3
72574,2014-04-06T17:25:42.640Z,214843916,727,3
350073,2014-04-04T05:47:00.176Z,214718210,2092,1
487799,2014-04-01T06:51:09.690Z,214716930,5759,1
418416,2014-04-03T09:36:28.233Z,214706460,10471,1
487793,2014-04-07T14:16:53.331Z,214716926,2408,1
487793,2014-04-07T14:16:53.397Z,214716977,1988,1
72548,2014-04-05T15:53:10.743Z,214820413,1570,6
72548,2014-04-05T15:53:10.826Z,214821290,1046,6
279672,2014-04-06T17:39:21.274Z,214551883,523,1
279672,2014-04-06T17:39:21.276Z,214551892,1570,1
279672,2014-04-06T17:39:21.281Z,214551855,418,1
72553,2014-04-06T17:58:25.594Z,214744530,2092,2
487807,2014-04-07T11:56:23.717Z,214712235,10471,1
487807,2014-04-07T11:56:49.623Z,214712235,10471,1
487801,2014-04-05T13:53:38.832Z,214537050,2617,1
487801,2014-04-05T13:53:38.873Z,214712653,1046,1
2153,2014-04-02T14:07:58.747Z,214536435,4188,1
2153,2014-04-02T14:07:58.750Z,214685424,4188,1
418719,2014-04-07T13:11:15.784Z,214821285,2092,1
212096,2014-04-07T08:39:53.475Z,214716369,1046,1
212096,2014-04-07T08:39:53.503Z,214820195,1570,1
212096,2014-04-07T08:39:53.520Z,214820240,1046,1
143246,2014-04-07T19:44:20.640Z,214601010,4188,2
212104,2014-04-03T15:09:33.375Z,214774687,941,1
487571,2014-04-04T05:46:44.783Z,214716607,3141,1
279961,2014-04-06T08:02:38.054Z,214601197,20839,1
72323,2014-04-07T20:23:21.297Z,214834865,523,1
72323,2014-04-07T20:23:21.450Z,214826837,627,1
72323,2014-04-07T20:23:21.597Z,214827000,418,1
72323,2014-04-07T20:23:21.711Z,214826872,523,1
72323,2014-04-07T20:23:21.732Z,214684702,4188,1
72323,2014-04-07T20:23:21.762Z,214826925,837,1
72323,2014-04-07T20:23:21.799Z,214827026,1046,1
279964,2014-04-04T08:02:33.582Z,214819777,627,1
279964,2014-04-04T08:02:33.639Z,214600492,732,1
487561,2014-04-01T15:57:32.843Z,214717005,2617,1
487561,2014-04-01T15:57:32.863Z,214716973,2198,2
2458,2014-04-07T03:28:25.544Z,214839313,4188,1
143251,2014-04-04T12:18:58.439Z,214668590,1570,1
418697,2014-04-04T16:31:54.922Z,214821028,4188,1
418696,2014-04-04T03:48:29.851Z,214839999,523,1
418696,2014-04-04T03:48:29.854Z,214839995,523,1
418696,2014-04-04T03:48:29.876Z,214839997,523,1
418696,2014-04-04T03:48:29.915Z,214821272,418,1
418696,2014-04-04T03:48:29.936Z,214839313,4188,1
418696,2014-04-04T03:48:29.952Z,214840001,523,1
418696,2014-04-04T03:48:29.999Z,214827020,4188,1
487553,2014-04-06T15:40:15.018Z,214839313,4188,2
349837,2014-04-06T17:07:14.615Z,214658880,2250,1
349837,2014-04-06T17:07:14.636Z,214838863,3036,1
349837,2014-04-06T17:07:14.657Z,214754537,3141,1
418692,2014-04-06T11:11:21.750Z,214536399,4711,1
418692,2014-04-06T11:11:21.836Z,214714721,1046,1
2449,2014-04-04T17:58:59.075Z,214819490,5235,1
212123,2014-04-01T17:02:51.667Z,214698465,9947,1
487556,2014-04-06T19:14:23.562Z,214512611,9424,1
487558,2014-04-07T18:55:30.159Z,214680356,7328,1
349834,2014-04-07T16:54:40.133Z,214696560,1778,1
349834,2014-04-07T16:54:40.152Z,214748336,1046,1
349834,2014-04-07T16:54:40.169Z,214819376,418,1
212129,2014-04-01T10:10:30.542Z,214820392,627,1
212129,2014-04-01T10:10:30.589Z,214820400,418,1
212129,2014-04-01T10:10:30.606Z,214819376,418,1
212129,2014-04-01T10:10:30.635Z,214744775,837,1
2474,2014-04-02T10:37:35.898Z,214534704,9424,1
72364,2014-04-07T11:18:58.976Z,214716973,2198,2
279988,2014-04-07T08:25:22.918Z,214551926,1570,2
487613,2014-04-05T08:33:03.852Z,214826893,627,6
487613,2014-04-05T08:33:03.897Z,214826829,1360,6
487613,2014-04-05T08:33:03.941Z,214826705,2092,2
487613,2014-04-05T08:33:03.944Z,214820413,1570,6
487613,2014-04-05T08:33:03.995Z,214585395,4188,1
487613,2014-04-05T08:33:03.998Z,214821292,627,3
487613,2014-04-05T08:33:04.019Z,214819393,1570,1
487613,2014-04-05T08:33:04.022Z,214826625,732,1
487613,2014-04-05T08:33:04.064Z,214826623,941,1
72359,2014-04-05T11:20:07.861Z,214826816,1674,1
2467,2014-04-07T09:08:39.110Z,214826816,1674,2
487601,2014-04-03T05:37:36.919Z,214584920,1570,4
72381,2014-04-06T13:37:43.295Z,214748300,2092,1
72381,2014-04-06T13:37:43.357Z,214753507,523,1
279977,2014-04-05T13:04:34.229Z,214839313,4188,1
143294,2014-04-01T17:32:26.865Z,214820255,3769,1
349868,2014-04-05T16:48:56.848Z,214826955,1360,4
349868,2014-04-05T16:48:56.924Z,214826627,523,8
349867,2014-04-01T10:23:59.512Z,214712237,7328,1
212159,2014-04-07T08:21:30.467Z,214602322,4502,1
212159,2014-04-07T08:21:30.517Z,214711297,2722,1
212159,2014-04-07T08:21:30.525Z,214712126,680,1
487589,2014-04-02T17:27:56.652Z,214839311,1570,2
418779,2014-04-07T06:25:36.901Z,214821285,2092,2
212163,2014-04-05T10:25:54.348Z,214827020,4188,1
212163,2014-04-05T10:25:54.412Z,214821272,418,1
280017,2014-04-05T10:08:42.991Z,214829285,837,2
280017,2014-04-05T10:08:43.048Z,214821285,2092,2
2501,2014-04-04T19:21:16.771Z,214582502,11414,1
